32256:17,302,654,76,616,58,8,866,84,29
32286:302,654,84,58,616,8,29,1102,354,76
32291:17,302,654,76,616,58,8,866,84,29
32300:364,17,542,616,654,302,58,15,8,61
32329:9662,2275,76,834,1451,5567,1023,10291,342,815
32338:17,2139,76,1099,564,500,873,1410,8,302
32355:17,302,654,76,616,58,8,866,84,29
32356:2292,17,6127,301,686,81,76,500,899,302
32364:302,616,17,654,542,58,4802,650,518,787
32379:654,302,32,9635,859,6,554,616,138,402
32409:17,616,76,302,654,736,58,8,542,518
32422:50737,17,302,654,76,616,58,8,866,84
32439:654,302,84,58,616,29,1102,138,8,866
32451:302,654,17,58,616,29,84,76,8,650
32477:8322,17,24933,76,9674,13077,224,16965,947,30815
32493:616,17,654,58,302,542,650,238,861,15
32495:17,302,654,76,616,58,8,866,84,29
32533:6545,16340,1164,47041,2848,7037,64241,21141,116303,3214
32546:17,302,654,76,616,58,8,866,84,29
32565:1825,73547,2658,21433,18641,763,63527,8016,490,8012
32571:51106,17,8,518,616,302,542,84,654,101
32580:94358,23735,74286,1412,1121,41400,8566,26829,19786,38981
32583:17,302,654,76,616,58,8,866,84,29
32584:17,302,654,76,616,58,8,866,84,29
32624:110752,17,302,654,76,616,58,8,866,84
32625:17,780,76,302,58,262,226,616,654,70
32628:322,2715,3101,46333,99631,7228,496,20567,7457,1544
32641:7201,5452,9669,59257,33371,50359,3156,54147,18260,45365
32647:17,616,58,302,654,542,8,650,861,564
32656:30724,1544,13928,45938,1558,31856,708,81,22901,5483
32667:17,302,654,76,616,58,8,866,84,29
32675:921,54178,81708,64343,107702,21193,62290,111031,1899,56455
32684:17,58,289,101,1804,616,2469,8,654,554
32701:16960,108635,17,302,654,76,616,58,8,866
32707:17,302,654,76,616,58,8,866,84,29
32715:1140,82691,1592,120111,3718,41968,48751,1832,121591,23370
32751:81,17,780,302,654,8,84,616,70,58
32773:18287,13051,17,76,224,1460,616,931,81,2275
32776:104749,57440,113708,45742,15627,109517,10046,24044,8694,74994
32780:1091,21005,15287,931,84669,1539,79575,11584,2680,15802
32817:3915,27597,33274,9456,225,27575,429,63862,34687,104353
32819:17,302,654,76,616,58,8,866,84,29
32822:29003,3157,17,302,654,76,616,58,8,866
32823:35607,69159,112213,46250,115622,88399,77997,57114,38024,96195
32843:24272,28786,49393,3794,12466,26981,10664,508,80125,53345
32871:654,17,8,285,15,289,302,1405,542,363
32879:17519,2593,30452,1539,2200,3704,6759,848,12115,1884
32893:984,168,661,135,13567,1081,5557,8860,2153,5480
32902:17,302,654,76,616,58,8,866,84,29
32917:4174,1166,11145,34515,7806,15148,14741,37574,25811,54036
32919:616,29,17,698,58,190,654,15,542,302
32921:14754,4568,21406,297,82341,2548,59274,36848,53453,378
32936:87021,45563,4263,115924,78848,45699,75262,52001,2729,112360
32953:17,302,654,76,616,58,8,866,84,29
32955:17,302,654,650,616,58,1245,76,29,8
32977:17,302,654,76,616,58,8,866,84,29
32978:17,302,654,94,363,84,76,61,2200,2030
32982:17,302,654,76,616,58,8,866,84,29
32984:17,245,542,103,518,616,654,61,8,1359
32986:17,302,654,76,616,58,8,866,84,29
32994:17,302,654,76,616,58,8,866,84,29
33005:76594,76357,81,2548,74280,81722,11822,944,33358,616
33043:17,616,8,654,84,58,76,736,542,564
33045:302,68836,2369,6527,13832,2715,8387,65364,34413,3323
33108:168,1326,76,719,1528,984,1460,297,226,574
33135:8498,49736,4261,760,81,71954,49937,13634,40,189
33136:2018,58,3101,1403,855,616,6039,14434,322,2338
33149:17,302,58,616,29,84,1102,354,8,76
33151:33504,35355,69909,6156,107384,986,52930,61,70,769
33181:311,986,5767,81,1535,698,3599,31090,18855,226
33201:17,302,654,76,616,58,8,866,84,29
33206:17,302,654,76,616,58,8,866,84,29
33207:17,302,654,76,616,58,8,866,84,29
33225:168,2153,719,984,5480,6097,1460,1400,9417,564
33232:273,616,11803,58,302,5702,1832,902,1624,3517
33258:17,302,654,76,616,58,8,866,84,29
33261:17,302,654,76,616,58,8,866,84,29
33268:52770,4112,17,302,654,76,616,58,8,866
33316:302,654,84,58,616,8,29,1102,354,76
33346:58,17,2030,10859,650,6,486,302,616,654
33352:17,327,564,508,76,654,128,388,787,62
33355:16596,47736,768,102103,8389,59725,14677,21002,42289,14914
33364:245,4268,103,17,1126,15,32,518,9572,2955
33373:17,518,8,4364,1606,302,84,327,58,65
33374:54167,96177,2345,25,63121,33055,429,92196,17,302
33406:30317,226,2778,8218,62402,6491,2638,86538,18452,73429
33409:1201,39828,65522,9077,71177,32709,41546,27045,45806,496
33421:2698,19033,402,25617,511,508,3292,5567,3602,13396
33432:17,84,518,302,616,654,58,1102,101,650
33443:236,45,2919,101,4268,6,17,285,6059,6496
33453:63384,16034,87670,17,302,654,76,616,58,8
33454:11637,17,6435,36630,1608,947,13277,1786,5742,22937
33491:17,81,76,2139,70,508,616,2548,262,245
33525:113255,86845,47466,65099,34298,122516,94421,62715,28011,71891
33527:17,302,654,76,616,58,8,866,84,29
33528:1405,1693,58360,81,17,861,3223,51952,76,1804
33539:17,654,2030,302,616,58,15,29,542,61
33541:2153,168,5480,1460,2275,6097,2139,719,9417,7838
33547:17,302,654,76,616,58,8,866,84,29
33554:17,302,654,76,616,58,8,866,84,29
33557:45514,6469,23464,1360,32731,18704,37274,44903,2121,17094
33561:22018,103264,14955,30778,2715,3618,16506,32458,6381,29311
33582:2898,103141,30598,17,302,654,76,616,58,8
33590:1050,430,616,2369,6996,10323,302,3250,1239,902
33614:10295,32237,11988,47120,34712,62307,29813,29357,21764,15201
33615:1305,2966,13832,37806,10295,1960,15790,766,3101,40796
33616:41065,901,1539,94,3704,378,518,188,866,3233
33621:53672,4117,17,302,654,76,616,58,8,866
33652:17,302,654,76,616,58,8,866,84,29
33701:60741,28839,2946,1078,111853,98534,102315,361,72059,32467
33702:1604,13893,39963,7941,16330,76384,62617,83595,38422,57419
33707:17,780,81,542,226,70,616,654,245,1023
33721:17,81,76,2139,70,508,616,2548,262,245
33722:6186,116326,21620,13957,55973,101728,75592,75097,32154,8133
33737:17,616,302,654,58,8,861,518,564,1196
33752:17,302,654,76,616,58,8,866,84,29
33783:10060,2302,59120,89943,27381,35671,1267,219,13369,2097
33787:616,650,302,17,1804,58,76,654,289,554
33789:17,302,654,76,616,58,8,866,84,29
33807:168,719,8860,1400,574,4792,984,8733,9874,463
33808:76,2614,81,168,8860,10267,1326,297,2685,698
33809:17,226,70,302,564,1535,616,654,508,81
33837:17,302,654,76,616,58,8,866,84,29
33841:17,302,654,76,616,58,8,866,84,29
33844:4755,1352,17,76,378,2139,3107,654,564,226
33859:17,302,654,76,616,58,8,866,84,29
33866:17,302,654,76,616,58,8,866,84,29
33868:2200,57825,116416,3918,16376,52139,17,302,654,76
33869:3224,4339,70575,107878,7622,53064,16021,113867,2917,4341
33874:17,8,654,616,15,508,518,32,84,101
33884:4656,14268,9054,20548,24410,84280,48583,9893,4889,60044
33910:429,708,5553,13832,1395,96605,1876,61,273,28560
33921:17,302,654,76,616,58,8,866,84,29
33988:17,302,654,76,616,58,8,866,84,29
33998:30,29,518,17,1703,1403,1332,1535,15716,94
34022:17,302,654,76,616,58,8,866,84,29
34027:225,15207,26360,11191,2967,58225,78729,661,7225,89152
34041:70,2193,58,1099,81,84,2200,226,931,500
34048:34675,37389,33217,5468,27819,103941,34003,33613,40639,9671
34054:17,302,654,76,616,58,8,866,84,29
34068:17,1187,302,891,899,84,8,654,245,616
34092:56697,14504,54479,89028,104766,83353,27165,62,10775,48337
34093:1160,8213,3757,99539,69957,24491,32792,4497,43529,162
34105:1754,77581,385,805,120518,45975,39936,83173,11401,3250
34106:9354,81,8454,14508,25114,64,731,27291,72271,29453
34119:17,302,654,76,616,58,8,866,84,29
34124:17,302,58,616,29,84,1102,354,8,76
34148:17,302,654,616,58,650,8,84,736,29
34172:5523,47321,20408,429,3911,263,11861,56244,85829,1966
34174:17,654,518,787,32,58,542,616,245,8
34179:80861,285,45660,22766,64384,1451,3190,60686,17,302
34188:58,616,84,542,495,650,8,15,6,1102
34227:6963,211,10455,69799,24393,29,1549,542,819,37750
34292:17,616,302,58,654,650,76,542,8,564
34293:17,302,654,76,616,58,8,866,84,29
34304:17,616,58,654,61,302,32,650,542,15
34309:7941,13893,37503,17,76,5851,2266,1405,1471,84
34318:17,302,654,76,616,58,8,866,84,29
34335:17,302,654,76,616,58,8,866,84,29
34341:5697,62180,7030,41912,103941,53086,71303,103454,2406,63825
34347:60217,16299,50090,17,302,654,76,616,58,8
34350:40551,109279,14911,84890,36262,16223,92419,71585,88713,12294
34378:953,1158,68750,17,302,654,76,616,58,8
34398:83265,18059,25510,115980,26415,25306,4453,873,10451,21376
34403:16745,35426,19406,18994,13695,37164,35354,120467,39959,22116
34421:302,654,84,58,616,8,29,1102,354,76
34433:168,719,984,1326,661,1528,8860,574,801,5738
34468:3516,81,3819,1749,140,16680,2241,14174,16404,550
34470:17,654,302,616,76,58,29,84,564,15
34492:1069,17,698,564,616,654,58,650,508,302
34498:88604,23843,23326,70088,72445,787,14653,2190,55694,102947
34499:12617,17,103476,15228,3824,35258,1162,2868,24835,8259
34511:12617,17,103476,15228,3824,35258,1162,2868,24835,8259
34512:168,8860,5480,1400,8733,2642,801,76,1326,9417
34523:17,302,654,76,616,58,8,866,84,29
34527:17,780,76,302,58,262,226,616,654,70
34529:58,302,654,8,861,84,76,650,518,29
34541:931,17,873,710,947,1382,245,564,1825,70
34552:924,2547,1539,176,43124,31496,17,542,500,301
34553:17,3389,899,48,1187,302,1119,891,654,245
34579:18996,106748,114939,11015,17234,24534,7694,101798,104250,61189
34594:568,61348,69755,8055,749,61100,119,3163,8115,112114
34603:866,361,8818,13420,20467,254,5465,335,709,654
34628:116411,58050,107640,65936,37342,70242,5785,116857,48643,96519
34632:17,302,650,224,564,1245,542,6759,1475,409
34681:17,238,924,2194,500,873,353,1164,4453,6
34697:40543,4364,63540,64416,11303,3233,54697,84930,83263,52252
34698:17,58,616,302,654,354,289,8,301,84
34702:17,616,8,518,1196,61,302,4268,654,542
34703:17,302,654,76,616,58,8,866,84,29
34709:4146,2528,6901,2354,6117,8783,12093,4093,76,16658
34710:650,17,1245,224,302,654,182,8,616,15
34717:17,302,654,76,616,58,8,866,84,29
34740:654,302,616,29,84,8,76,650,289,101
34741:50023,17,302,654,76,616,58,8,866,84
34742:89583,118559,236,6082,120981,17752,84112,72793,409,2583
34753:2715,710,13016,6049,7630,441,75114,16332,41620,3739
34794:75115,1305,4245,40853,61636,6836,8055,2455,15025,95032
34820:18239,6491,709,6127,2829,496,26885,70116,48,50494
34833:17,302,616,654,58,29,76,8,84,236
34837:17,302,654,76,616,58,8,866,84,29
34839:760,2153,1400,25073,3927,4305,18124,15597,12750,135
34868:17,302,654,76,616,58,8,866,84,29
34885:11448,1002,441,3506,1757,379,378,245,4755,12217
34895:17,302,654,76,616,58,8,866,84,29
34896:9043,76,10163,11887,17,13060,14237,262,24381,20288
34901:1002,2302,64261,1267,76504,219,22931,28500,15510,49421
34906:17,302,654,76,616,58,8,866,84,29
34917:66419,17,302,654,76,616,58,8,866,84
34936:34251,112434,90412,17,302,654,76,616,58,8
34973:23779,40478,1267,40,24337,84,3798,112279,1190,24759
34974:17,616,654,542,650,61,15,518,8,554
34976:17,302,654,76,616,58,8,866,84,29
34978:616,285,1196,5998,542,58,564,813,902,84
35005:17,616,8,302,58,654,76,564,518,650
35021:17,654,650,32,542,363,58,302,15,901
35026:17,302,654,76,616,58,8,866,84,29
35086:63964,60900,31225,17,302,654,76,616,58,8
35087:17,654,302,616,29,84,8,76,289,101
35092:16166,15184,37265,23467,36088,34554,11351,720,36715,899
35127:17,302,654,76,616,58,8,866,84,29
35150:654,616,17,58,302,15,61,1196,518,861
35151:17,58,616,302,289,654,8,518,84,542
35166:37773,39668,29532,69113,44004,10519,47327,30977,17865,99712
35167:13894,564,2048,245,4755,17,1744,518,9497,441
35176:81,226,654,986,3423,70,508,616,698,17
35211:35191,85202,106391,64535,75903,40093,1884,105317,49796,69907
35212:7334,9594,4475,787,3520,17,4671,24538,379,1127
35214:22801,28166,19089,33223,500,18892,262,12011,4194,23098
35229:17,302,654,76,616,58,8,866,84,29
35231:17,780,76,302,58,262,226,616,654,70
35241:10536,441,3506,1002,2715,14983,2917,30778,14955,3618
35244:20710,108487,899,1600,26380,2162,5117,155,3750,58878
35251:3928,54210,45022,11985,23697,22531,96471,3855,1499,20287
35255:17,302,654,76,616,58,8,866,84,29
35274:17,302,654,76,616,58,8,866,84,29
35275:1352,10041,2880,1527,3107,189,4825,3172,17,508
35289:17,302,654,76,616,58,8,866,84,29
35296:17,302,654,76,616,58,8,866,84,29
35297:11800,56113,2593,17519,72766,13504,12115,82549,12791,51035
35311:5567,10295,32237,11988,47120,34712,62307,29813,29357,21764
35332:616,17,654,302,58,542,564,8,518,861
35348:17,58,654,302,542,861,84,564,15,8
35365:654,302,616,58,239,1136,1102,483,1362,162
35380:17,302,58,29,84,1102,354,8,76,650
35429:17,302,654,76,616,58,8,866,84,29
35448:2031,11556,18531,19950,8,378,30348,431,5955,1164
35456:24775,1131,206,1077,377,13108,46776,931,9069,1508
35495:508,17,736,76,899,787,1405,650,226,65
35510:8321,3372,226,6503,11563,17,70,1790,2068,698
35518:81,17,780,302,654,8,84,616,70,58
35525:17,70,616,76,302,654,58,81,138,84
35558:8322,13077,51232,25985,4409,24933,9674,7111,2829,103459
35572:17,302,654,58,616,29,76,650,84,15
35574:117771,4719,58289,4364,1126,62,8694,2200,3514,3855
35576:17,302,654,76,616,58,8,866,84,29
35582:10178,64973,3378,40356,7649,216,91800,88939,45641,1089
35593:650,190,6508,238,29,5389,394,797,654,17
35623:17,3389,899,48,1187,302,1119,891,654,245
35676:2510,1397,9054,4889,28530,4656,60044,50016,8640,108999
35688:302,654,17,58,616,29,518,15,138,84
35690:17,302,654,76,616,58,8,866,84,29
35691:17,302,654,76,616,58,8,866,84,29
35730:118117,65972,17,302,654,76,616,58,8,866
35746:17,302,654,76,616,58,8,866,84,29
35757:27152,37196,5575,2302,29273,30283,22552,6,54077,616
35771:591,8052,18645,596,398,953,29,1196,542,654
35788:17,302,654,76,616,58,8,866,84,29
35806:17,554,58,616,302,650,101,8,654,542
35820:17,302,654,76,616,58,8,866,84,29
35826:302,17,654,58,29,616,84,542,495,650
35850:58,1140,52,101,4813,616,17,542,1023,6759
35859:8384,17,302,654,76,616,58,8,866,84
35893:17,302,654,76,616,58,8,866,84,29
35900:17,616,302,58,654,542,518,8,564,84
35901:17,302,654,76,616,58,8,866,84,29
35932:58,616,76,162,3223,1086,1400,101,902,29
35941:578,302,44545,71524,5145,29,70546,28319,15793,121140
35969:168,2153,719,984,5480,6097,1460,1400,9417,564
35970:24880,53261,119725,17,302,654,76,616,58,8
35982:1749,81,140,1888,3423,2967,3819,564,226,719
35989:58853,11973,2548,1002,17,302,654,76,616,58
35990:46606,118607,48724,69899,114114,18996,24660,11015,25365,27732
35999:76,81,698,17,25481,508,327,500,2139,302
36064:17,302,654,76,616,58,8,866,84,29
36123:17,11310,327,301,70,1535,138,698,7680,58
36135:654,8860,1069,1081,15926,1400,8733,3297,17,698
36176:17,302,654,76,616,58,8,866,84,29
36179:1795,9904,17,50084,52269,58554,36024,748,1471,496
36185:3568,14467,10330,39436,23950,24896,10020,14147,15264,1758
36193:17,302,654,76,616,58,8,866,84,29
36196:61716,1211,14206,8,6450,18384,270,119,2162,875
36210:17,302,654,76,616,58,8,866,84,29
36216:17,76,2579,508,542,654,931,61,70,564
36221:17,302,654,76,616,58,8,866,84,29
36225:17,302,654,76,616,58,8,866,84,29
36242:17,302,654,76,616,58,8,866,84,29
36258:7851,219,2100,2717,1446,1784,80125,5301,535,2548
36261:17,302,654,76,616,58,8,866,84,29
36268:26628,87601,4012,103949,70521,13411,33833,53668,481,1592
36313:58,17,654,616,302,162,29,542,8,15
36315:59623,8001,21879,301,35534,84,24029,17,23599,40597
36319:1256,441,1002,2715,4989,6315,4547,2028,3506,3618
36330:17,58,302,483,902,680,84,8,1102,554
36342:121121,18458,98785,68831,22606,1168,27883,76506,273,176
36355:1919,1349,1324,9341,18476,29,6708,14498,55819,41954
36358:17,616,302,58,654,650,76,542,8,564
36375:17,302,654,76,616,58,8,866,84,29
36385:40825,60059,29335,56693,28416,2169,17,302,654,76
36393:17,302,654,76,616,58,8,866,84,29
36418:17,302,654,76,616,58,8,866,84,29
36419:17,780,76,302,58,262,226,616,654,70
36420:17,58,654,29,542,616,302,363,364,285
36468:58,302,654,17,616,76,8,650,542,162
36470:17,302,616,654,58,76,650,70,542,8
36471:58,302,17,76,616,654,564,1196,84,650
36488:48899,14018,56491,3757,485,238,41725,5602,3736,6083
36499:1913,17,76,361,302,866,654,2139,58,616
36508:17,302,654,76,616,58,650,101,542,518
36561:111094,13948,559,119563,21030,18179,3599,190,2618,46869
36563:44,22365,3137,14174,15535,2162,3517,4770,2140,3204
36564:986,81,3756,5767,4048,2379,226,57656,2967,77296
36585:168,2153,76,6097,2337,1326,2548,508,5738,719
36595:17,58,302,654,8,861,84,76,650,518
36607:774,866,17,83166,21015,115462,95123,19561,60026,533
36620:1352,10041,2880,1527,3107,189,4825,3172,17,508
36642:99621,3711,17,10850,11504,85260,96850,6982,11501,182
36656:17,302,654,76,616,58,8,866,84,29
36689:17,302,654,76,616,58,8,866,84,29
36696:669,16965,20520,19528,14915,9674,74475,8322,45886,17841
36708:19132,70506,11092,22190,1280,40594,11078,16997,55270,34541
36723:68826,64244,105630,59582,8611,89362,71174,16073,20618,15149
36727:4272,94793,2917,2301,12406,986,5433,64290,848,30095
36730:17,616,302,654,8,58,542,76,225,518
36790:17,302,654,76,616,58,8,866,84,29
36797:40830,73575,53586,124,51315,17,508,8,302,616
36902:17,76,616,564,58,654,542,302,2139,81
36948:20884,3929,4025,9635,1573,2151,86,1348,650,17
36960:4045,1544,11664,3711,650,17,1690,11803,17700,5725
36961:17,302,654,76,616,58,8,866,84,29
36966:90241,39888,23314,61809,17,302,654,76,616,58
36979:17,302,654,76,616,58,8,866,84,29
37050:1305,16474,1143,5178,1267,3437,692,25,24395,9237
37053:669,45886,19528,91027,101157,5880,19823,6225,88867,102234
37054:17,302,654,76,616,58,8,866,84,29
37058:17,302,654,616,564,58,650,8,84,736
37078:81,613,1884,14557,3423,140,3939,7211,780,76
37088:81,780,3374,1749,5767,262,3137,7211,226,140
37143:17,302,654,76,616,58,8,866,84,29
37160:4755,1352,6434,10041,3107,189,5624,2880,1527,12990
37165:518,295,20195,4049,60,357,1305,19719,45553,15540
37175:17,654,302,58,616,29,650,542,84,15
37177:11576,17,302,654,76,616,58,8,866,84
37178:24948,103858,108998,17,302,654,76,616,58,8
37212:1604,13893,5851,17825,39963,616,78787,37503,52477,2266
37222:510,17,654,616,58,302,76,542,564,29
37240:76735,62487,17,302,654,76,616,58,8,866
37255:17,302,654,76,616,58,8,866,84,29
37266:17,302,654,76,616,58,8,866,84,29
37272:17,302,654,76,616,58,8,866,84,29
37291:157,2548,17,3196,197,27070,4755,5111,8069,70
37308:17,302,654,76,616,58,8,866,84,29
37313:17,302,654,76,616,58,8,866,84,29
37342:17,654,616,302,58,29,650,542,6,15
37358:11579,654,302,650,17,1102,285,58,190,273
37380:47228,80867,20706,94594,48932,64213,31748,70125,80499,17
37389:168,76,984,463,564,661,1400,1326,760,801
37398:36535,14918,709,118152,2401,92359,24010,75582,75297,30995
37399:1460,76,1326,297,508,168,226,5738,81,378
37404:866,17,302,654,354,76,29,84,58,616
37443:698,81,14444,616,17,76,70,986,194,1109
37446:63048,17,302,654,76,616,58,8,866,84
37480:54703,10493,30357,9794,56965,2869,74686,22890,1803,10295
37501:40197,500,70,226,64030,24481,17,302,654,76
37515:302,654,84,58,616,8,29,1102,354,76
37516:17,58,302,654,8,861,84,76,650,518
37521:17,302,654,76,616,58,8,866,84,29
37523:9599,32448,93183,2967,4300,22034,116274,85404,986,10275
37530:65,34278,48239,25725,39452,41668,108419,88148,3304,7312
37570:17,302,654,76,616,58,8,866,84,29
37585:17,302,654,76,616,58,8,866,84,29
37588:17,302,654,76,616,58,8,866,84,29
37606:2142,245,39395,33882,1524,774,353,2714,8,63084
37666:17,302,654,76,616,58,8,866,84,29
37676:415,68498,58740,18218,17,2178,121204,19621,112588,119109
37692:17,302,654,76,616,58,8,866,84,29
37701:17,8,616,654,787,302,363,61,84,285
37708:17,302,654,76,616,58,8,866,84,29
37731:24530,654,17,162,1102,568,8231,1245,331,6203
37735:8321,3372,226,6503,11563,17,70,1790,2068,698
37753:4146,26915,2528,10692,44065,4110,8783,59009,4906,2857
37767:17,302,654,76,616,58,8,866,84,29
37790:17,302,654,76,616,58,8,866,84,29
37816:17,245,61,654,616,15,542,840,564,302
37849:17,302,654,76,616,58,8,866,84,29
37876:80222,17,302,654,76,616,58,8,866,84
37878:17,302,654,76,616,58,8,866,84,29
37910:17,302,654,76,616,58,8,866,84,29
37911:616,17,554,167,302,61,29,70,542,364
37912:17,302,654,76,616,58,8,866,84,29
37918:17,302,654,76,616,58,8,866,84,29
37924:17,302,654,76,616,58,8,866,84,29
37934:302,654,84,58,616,8,29,1102,354,76
37971:302,1196,245,1140,58,554,542,518,15,17
37987:3718,4025,6083,1832,322,29,13241,402,401,2408
37988:52200,39277,86479,91352,105164,29721,60464,52056,58,76833
37989:5975,1397,2510,9054,4889,603,13341,6311,14268,8772
38028:17,302,654,76,616,58,8,866,84,29
38029:14754,53440,5405,168,17,302,654,76,616,58
38037:17,302,654,76,616,58,8,866,84,29
38057:542,17,58,654,302,1196,61,32,238,616
38073:8,294,301,61,62,17,76,486,947,358
38080:500,68021,2778,885,6207,19089,16821,565,3737,1970
38088:168,76,984,463,564,661,1400,1326,760,2318
38108:17,1102,302,8,654,518,616,58,354,29
38168:7225,661,719,4877,4940,2685,3601,7484,5557,9612
38216:17,302,654,76,616,58,8,866,84,29
38244:564,3112,873,138,17,76,500,3484,2139,65023
38281:398,105051,88055,98079,29775,123188,616,1382,431,1372
38362:17,616,15,245,364,32,564,542,58,61
38367:654,8,616,17,564,15,902,289,813,97
38376:17,84,302,8,899,654,616,518,245,301
38391:17,302,654,76,616,58,8,866,84,29
38431:17,302,58,616,29,84,1102,354,8,76
38445:17,302,654,76,616,58,8,866,84,29
38451:1913,2265,31633,22507,6387,698,19319,48061,22856,24037
38466:17,302,654,76,616,58,8,866,84,29
38480:17,302,654,76,616,58,8,866,84,29
38546:17,616,302,654,58,8,518,84,29,76
38557:44922,37393,25153,93998,199,34106,30655,624,108843,91787
38578:302,138,58,1462,1762,654,17,354,1102,861
38616:8231,9481,62860,2121,2157,35186,23089,17,780,62
38645:17567,10154,1556,5398,10316,25317,10438,9857,3672,81
38648:20938,5232,16710,30412,373,747,60328,1099,30948,4364
38661:17,302,654,76,616,58,8,866,84,29
38679:17,302,654,76,616,58,8,866,84,29
38684:17,302,654,76,616,58,8,866,84,29
38685:17,302,654,76,616,58,8,866,84,29
38686:698,1460,262,3131,2414,5567,6303,33947,902,76
38691:952,15,17,7210,19606,616,16064,470,36911,41217
38704:49675,80495,32775,115011,27641,56449,86955,46870,5491,23340
38715:17,302,654,76,616,58,8,866,84,29
38736:17,302,654,76,616,58,8,866,84,29
38739:17,302,654,76,616,58,8,866,84,29
38766:17,302,654,76,616,58,8,866,84,29
38778:924,2547,1539,176,43124,31496,17,542,500,301
38786:74067,59555,3410,73314,60363,5074,15295,11708,19467,10359
38813:17,302,654,76,616,58,8,866,84,29
38868:17,654,58,616,84,650,1102,8,76,354
38870:17,616,302,654,58,650,8,564,542,84
38878:10060,2302,59120,89943,27381,35671,1267,219,13369,2097
38888:66812,99983,86058,86808,21426,65327,82807,100407,118749,89371
38897:17,302,654,76,616,58,8,866,84,29
38945:17,302,654,76,616,58,8,866,84,29
38967:19029,5611,44935,94354,7614,22848,9782,20037,76460,48582
38983:17,302,654,76,616,58,8,866,84,29
39003:17,302,654,76,616,58,8,866,84,29
39005:17,302,654,76,616,58,8,866,84,29
39021:45551,68950,112014,39005,60169,80335,73033,108753,20491,17
39043:89987,60566,44872,15767,1902,35380,23452,50908,41214,69738
39049:17,302,654,76,616,58,8,866,84,29
39050:15,81,119,813,902,94,1196,146,616,1287
39052:17,302,654,76,616,58,8,866,84,29
39074:17,302,654,76,616,58,8,866,84,29
39083:28852,12872,36556,16476,69836,60416,4304,1148,761,112746
39084:81,780,226,1749,508,500,140,70,17,2967
39092:2715,10451,1446,1460,1002,5552,6379,2028,76,1326
39105:17,302,654,76,616,58,8,866,84,29
39158:1002,245,441,710,4268,1744,1784,4513,16036,219
39159:15746,25308,69007,11477,176,9932,109809,17,302,654
39163:17,302,654,76,616,58,8,866,84,29
39188:17,361,302,654,29,354,84,58,76,616
39232:17,302,654,76,616,58,8,866,84,29
39237:84,654,542,908,17,8,947,1382,65,2200
39291:17,302,654,76,616,58,8,866,84,29
39295:866,17,302,654,354,76,29,84,58,616
39296:17,302,654,76,616,58,8,866,84,29
39308:33970,2121,91825,88385,45717,51298,93726,12549,8236,3862
39379:27860,121211,116184,106313,89425,9348,17458,109579,103828,64008
39391:358,1125,654,650,76,302,1499,9349,14474,13053
39393:616,17,302,8,84,654,58,518,101,861
39394:17,302,654,76,616,58,8,866,84,29
39429:17,302,654,76,616,58,8,866,84,29
39430:23751,36853,1342,2656,29690,38199,107707,2944,87411,100079
39432:47452,68426,76957,47267,17,302,654,76,616,58
39458:17,780,76,302,58,262,226,616,654,70
39469:17,84,8,508,1986,564,2302,542,518,378
39515:441,4513,17,710,1145,1002,8,76,84,8928
39518:8322,17,24933,76,9674,13077,224,16965,947,30815
39528:17,302,654,76,616,58,8,866,84,29
39555:441,710,1002,371,3618,4513,1340,5122,1744,827
39556:302,17,654,58,616,84,354,650,1102,8
39567:17,302,654,76,616,58,8,866,84,29
39580:17,302,616,654,58,146,15,542,84,8
39592:23398,1122,33720,1406,33683,13878,9448,15937,36443,65938
39594:17,302,654,76,616,58,8,866,84,29
39617:17,302,654,76,616,58,8,866,84,29
39623:17,302,654,76,616,58,8,866,84,29
39652:17,302,654,76,616,58,8,866,84,29
39662:50336,17,302,654,76,616,58,8,866,84
39693:1462,70,521,33504,281,61574,3599,15720,56464,834
39694:69150,13694,42632,118073,17,302,654,76,616,58
39707:1784,38054,24415,113893,104893,16680,4904,542,25771,9681
39718:17,542,302,76,70,81,654,8,508,616
39730:17,302,654,76,616,58,8,866,84,29
39731:17,302,654,76,616,58,8,866,84,29
39796:8733,463,8860,719,6097,14593,16381,36151,7861,3864
39821:60850,2596,30778,10536,2715,3618,3806,31133,7838,6142
39822:15,17,9789,7029,302,3191,162,966,6,2059
39863:302,616,17,654,542,58,650,518,787,8
39865:17,302,654,76,616,58,8,866,84,29
39876:17,302,654,76,616,58,8,866,84,29
39877:23964,8446,8275,25481,15163,11270,214,16866,61228,26509
39878:302,654,84,58,616,8,29,1102,354,76
39896:17,302,654,76,616,58,8,866,84,29
39903:302,654,84,58,616,8,29,1102,354,76
39926:9077,875,10295,35707,766,138,7959,698,10308,542
39927:17,302,654,76,616,58,8,866,84,29
39932:17,302,654,76,616,58,8,866,84,29
39940:568,22996,17,1110,4422,15749,32712,322,44207,654
39967:616,58,1403,650,15,17,76,364,508,2831
39979:168,3153,661,9783,3186,801,1124,1400,16956,463
39983:17,302,654,76,616,58,8,866,84,29
40040:17,302,654,76,616,58,8,866,84,29
40043:17,361,302,654,29,354,84,58,76,616
40053:302,654,58,17,726,616,29,3234,239,84
40055:17,302,654,76,616,58,8,866,84,29
40069:70142,41417,306,533,1397,2510,4656,14268,4341,7641
40098:17,361,302,654,29,354,84,58,76,616
40101:21651,8389,573,1168,2776,11524,7956,273,239,66
